Genus,species,Year,Location,region,subregion,Elytron.mm
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,7.77
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,7.28
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,7.63
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,6.77
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,7.67
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,6.94
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,7.09
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,6.80
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,6.90
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,7.44
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,7.20
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,7.56
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,7.53
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,7.26
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,7.80
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,7.74
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,7.32
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,6.85
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,7.16
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,7.74
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,7.40
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,7.47
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,7.40
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,6.67
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,7.16
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,6.77
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,7.66
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,7.41
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,6.80
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,6.83
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,6.65
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,7.07
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,7.17
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,7.30
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,7.36
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,7.88
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,6.79
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,7.06
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,7.29
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,6.74
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,6.75
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,7.14
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,6.26
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,7.09
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,7.12
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,7.43
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,7.14
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,7.41
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,6.79
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,7.53
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,7.23
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,6.60
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,7.14
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,6.99
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,7.45
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,7.65
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,7.72
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,7.09
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,6.73
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,7.76
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,7.81
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,8.28
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,6.68
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,7.10
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,7.30
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,7.11
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,6.96
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,6.94
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,8.02
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,7.82
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,7.20
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,6.24
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,6.67
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,6.41
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,6.97
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,7.33
Pterostichus,algidus,1990,Galiano Island,Georgia_Depression,Lower_Mainland,7.20
Pterostichus,algidus,1990,Galliano Is. ,Georgia_Depression,Lower_Mainland,7.45
Pterostichus,algidus,1990,Galliano Is. ,Georgia_Depression,Lower_Mainland,6.71
Pterostichus,algidus,1991,Galiano Island,Georgia_Depression,Lower_Mainland,7.34
Pterostichus,algidus,1991,Galiano Island,Georgia_Depression,Lower_Mainland,6.25
Pterostichus,algidus,1991,Galiano Island,Georgia_Depression,Lower_Mainland,5.90
Pterostichus,algidus,1991,Galiano Island,Georgia_Depression,Lower_Mainland,6.90
Pterostichus,algidus,1991,Galiano Island,Georgia_Depression,Lower_Mainland,7.42
Pterostichus,algidus,1992,Galiano Island,Georgia_Depression,Lower_Mainland,6.84
Pterostichus,algidus,1992,Galiano Island,Georgia_Depression,Lower_Mainland,7.75
Pterostichus,algidus,1992,Galiano Island,Georgia_Depression,Lower_Mainland,6.84
Pterostichus,algidus,1992,Galiano Island,Georgia_Depression,Lower_Mainland,7.86
Pterostichus,algidus,1992,Galiano Island,Georgia_Depression,Lower_Mainland,6.85
Pterostichus,algidus,1992,Galiano Island,Georgia_Depression,Lower_Mainland,7.05
Pterostichus,algidus,1992,Galiano Island,Georgia_Depression,Lower_Mainland,7.15
Pterostichus,algidus,1992,Galiano Island,Georgia_Depression,Lower_Mainland,7.91
Pterostichus,algidus,1992,Galiano Island,Georgia_Depression,Lower_Mainland,7.26
Pterostichus,algidus,1992,Galiano Island,Georgia_Depression,Lower_Mainland,7.99
Pterostichus,algidus,1992,Galiano Island,Georgia_Depression,Lower_Mainland,7.27
Pterostichus,algidus,1992,Galiano Island,Georgia_Depression,Lower_Mainland,6.56
Pterostichus,algidus,1992,Galiano Island,Georgia_Depression,Lower_Mainland,7.11
Pterostichus,algidus,1992,Galiano Island,Georgia_Depression,Lower_Mainland,7.11
Pterostichus,algidus,1992,Galiano Island,Georgia_Depression,Lower_Mainland,5.87
Pterostichus,algidus,1992,Galiano Island,Georgia_Depression,Lower_Mainland,6.93
Pterostichus,algidus,1992,Galiano Island,Georgia_Depression,Lower_Mainland,6.52
Pterostichus,algidus,1992,Galiano Island,Georgia_Depression,Lower_Mainland,7.21
Pterostichus,algidus,1992,Galiano Island,Georgia_Depression,Lower_Mainland,7.43
Pterostichus,algidus,1992,Galiano Island,Georgia_Depression,Lower_Mainland,6.58
Pterostichus,algidus,1992,Galiano Island,Georgia_Depression,Lower_Mainland,7.96
Pterostichus,algidus,1992,Galiano Island,Georgia_Depression,Lower_Mainland,7.10
Pterostichus,algidus,1992,Galliano Is. ,Georgia_Depression,Lower_Mainland,5.93
Pterostichus,algidus,1992,Galliano Is. ,Georgia_Depression,Lower_Mainland,7.68
Pterostichus,algidus,1992,Galliano Is. ,Georgia_Depression,Lower_Mainland,7.13
Pterostichus,algidus,1992,Galliano Is. ,Georgia_Depression,Lower_Mainland,8.02
Pterostichus,algidus,1992,Galliano Is. ,Georgia_Depression,Lower_Mainland,6.75
Pterostichus,algidus,1992,Galliano Is. ,Georgia_Depression,Lower_Mainland,7.93
Pterostichus,algidus,1992,Galliano Is. ,Georgia_Depression,Lower_Mainland,7.80
Pterostichus,algidus,1992,Galliano Is. ,Georgia_Depression,Lower_Mainland,7.76
Pterostichus,algidus,1992,Galliano Is. ,Georgia_Depression,Lower_Mainland,7.80
Pterostichus,algidus,1992,Galliano Is. ,Georgia_Depression,Lower_Mainland,7.97
Pterostichus,algidus,1992,Galliano Is. ,Georgia_Depression,Lower_Mainland,7.39
Pterostichus,algidus,1992,Galliano Is. ,Georgia_Depression,Lower_Mainland,7.57
Pterostichus,algidus,1992,Galliano Is. ,Georgia_Depression,Lower_Mainland,7.05
Pterostichus,algidus,1992,Galliano Is. ,Georgia_Depression,Lower_Mainland,8.08
Pterostichus,algidus,1992,Galliano Is. ,Georgia_Depression,Lower_Mainland,7.56
Pterostichus,algidus,1992,Galliano Is. ,Georgia_Depression,Lower_Mainland,7.37
Pterostichus,algidus,1992,Galliano Is. ,Georgia_Depression,Lower_Mainland,7.50
Pterostichus,algidus,1992,Galliano Is. ,Georgia_Depression,Lower_Mainland,7.07
Pterostichus,algidus,1992,Galliano Is. ,Georgia_Depression,Lower_Mainland,6.98
Pterostichus,algidus,1992,Galliano Is. ,Georgia_Depression,Lower_Mainland,7.26
Pterostichus,algidus,1992,Galliano Is. ,Georgia_Depression,Lower_Mainland,7.31
Pterostichus,algidus,1992,Galliano Is. ,Georgia_Depression,Lower_Mainland,7.10
Pterostichus,algidus,1992,Galliano Is. ,Georgia_Depression,Lower_Mainland,7.22
Pterostichus,algidus,1992,Galliano Is. ,Georgia_Depression,Lower_Mainland,7.21
Pterostichus,algidus,1992,Galliano Is. ,Georgia_Depression,Lower_Mainland,7.16
Pterostichus,algidus,1992,Galliano Is. ,Georgia_Depression,Lower_Mainland,7.57
Pterostichus,algidus,1992,Galliano Is. ,Georgia_Depression,Lower_Mainland,6.75
Pterostichus,algidus,1992,Galliano Is. ,Georgia_Depression,Lower_Mainland,6.64
Pterostichus,algidus,1992,Galliano Is. ,Georgia_Depression,Lower_Mainland,7.39
Pterostichus,algidus,1992,Galliano Is. ,Georgia_Depression,Lower_Mainland,7.10
Pterostichus,algidus,1992,Galliano Is. ,Georgia_Depression,Lower_Mainland,6.82
Pterostichus,algidus,1992,Galliano Is. ,Georgia_Depression,Lower_Mainland,6.97
Pterosticus,algidus,1992,Victoria,Georgia_Depression,Victoria,8.02
Pterosticus,algidus,1992,Victoria,Georgia_Depression,Victoria,7.67
Pterosticus,algidus,1992,Victoria,Georgia_Depression,Victoria,7.14
Pterosticus,algidus,1992,Victoria,Georgia_Depression,Victoria,7.39
Pterosticus,algidus,1992,Victoria,Georgia_Depression,Victoria,8.49
Pterosticus,algidus,1992,Victoria,Georgia_Depression,Victoria,6.30
Pterosticus,algidus,1992,Victoria,Georgia_Depression,Victoria,6.99
Pterosticus,algidus,1992,Victoria,Georgia_Depression,Victoria,7.47
Pterosticus,algidus,1992,Victoria,Georgia_Depression,Victoria,7.48
Pterosticus,algidus,1992,Victoria,Georgia_Depression,Victoria,6.70
Pterosticus,algidus,1992,Victoria,Georgia_Depression,Victoria,7.21
Pterosticus,algidus,1992,Victoria,Georgia_Depression,Victoria,7.99
Pterosticus,algidus,1992,Victoria,Georgia_Depression,Victoria,7.54
Pterosticus,algidus,1992,Victoria,Georgia_Depression,Victoria,6.30
Pterosticus,algidus,1992,Victoria,Georgia_Depression,Victoria,7.34
Pterosticus,algidus,1992,Victoria,Georgia_Depression,Victoria,7.52
Pterosticus,algidus,1992,Victoria,Georgia_Depression,Victoria,7.73
Pterosticus,algidus,1992,Victoria,Georgia_Depression,Victoria,7.21
Pterosticus,algidus,1992,Victoria,Georgia_Depression,Victoria,7.27
Pterosticus,algidus,1992,Victoria,Georgia_Depression,Victoria,7.22
Pterosticus,algidus,1992,Victoria,Georgia_Depression,Victoria,6.63
Pterosticus,algidus,1992,Victoria,Georgia_Depression,Victoria,7.68
Pterosticus,algidus,1992,Victoria,Georgia_Depression,Victoria,7.66
Pterosticus,algidus,1992,Victoria,Georgia_Depression,Victoria,7.21
Pterosticus,algidus,1992,Victoria,Georgia_Depression,Victoria,6.96
Pterosticus,algidus,1992,Victoria,Georgia_Depression,Victoria,8.02
Pterosticus,algidus,1992,Victoria,Georgia_Depression,Victoria,7.34
Pterosticus,algidus,1992,Victoria,Georgia_Depression,Victoria,7.73
Pterosticus,algidus,1992,Victoria,Georgia_Depression,Victoria,7.66
Pterosticus,algidus,1992,Victoria,Georgia_Depression,Victoria,6.96
Pterosticus,algidus,1992,Victoria,Georgia_Depression,Victoria,7.70
Pterosticus,algidus,1992,Victoria,Georgia_Depression,Victoria,6.95
Pterosticus,algidus,1992,Victoria,Georgia_Depression,Victoria,8.24
Pterosticus,algidus,1992,Victoria,Georgia_Depression,Victoria,7.06
Pterosticus,algidus,1992,Victoria,Georgia_Depression,Victoria,8.18
Pterosticus,algidus,1992,Victoria,Georgia_Depression,Victoria,7.79
Pterosticus,algidus,1992,Victoria,Georgia_Depression,Victoria,7.40
Pterosticus,algidus,1992,Victoria,Georgia_Depression,Victoria,7.96
Pterosticus,algidus,1992,Victoria,Georgia_Depression,Victoria,7.85
Pterosticus,algidus,1992,Victoria,Georgia_Depression,Victoria,6.89
Pterosticus,algidus,1992,Victoria,Georgia_Depression,Victoria,7.38
Pterosticus,algidus,1992,Victoria,Georgia_Depression,Victoria,7.55
Pterosticus,algidus,1992,Victoria,Georgia_Depression,Victoria,6.63
Pterosticus,algidus,1992,Victoria,Georgia_Depression,Victoria,6.64
Pterosticus,algidus,1992,Victoria,Georgia_Depression,Victoria,7.30
Pterosticus,algidus,1992,Victoria,Georgia_Depression,Victoria,7.25
Pterosticus,algidus,1992,Victoria,Georgia_Depression,Victoria,7.50
Pterosticus,algidus,1992,Victoria,Georgia_Depression,Victoria,7.51
Pterosticus,algidus,1992,Victoria,Georgia_Depression,Victoria,7.68
Pterosticus,algidus,1992,Victoria,Georgia_Depression,Victoria,7.26
Pterosticus,algidus,1992,Victoria,Georgia_Depression,Victoria,7.85
Pterosticus,algidus,1992,Victoria,Georgia_Depression,Victoria,7.09
Pterosticus,algidus,1992,Victoria,Georgia_Depression,Victoria,7.96
Pterosticus,algidus,1992,Victoria,Georgia_Depression,Victoria,7.82
Pterosticus,algidus,1992,Victoria,Georgia_Depression,Victoria,7.94
Pterosticus,algidus,1992,Victoria,Georgia_Depression,Victoria,7.85
Pterosticus,algidus,1992,Victoria,Georgia_Depression,Victoria,8.31
Pterosticus,algidus,1992,Victoria,Georgia_Depression,Victoria,7.79
Pterosticus,algidus,1992,Victoria,Georgia_Depression,Victoria,7.91
Pterosticus,algidus,1992,Victoria,Georgia_Depression,Victoria,7.80
Pterosticus,algidus,1992,Victoria,Georgia_Depression,Victoria,7.73
Pterosticus,algidus,1992,Victoria,Georgia_Depression,Victoria,8.30
Pterosticus,algidus,1992,Victoria,Georgia_Depression,Victoria,7.66
Pterosticus,algidus,1992,Victoria,Georgia_Depression,Victoria,7.86
Pterosticus,algidus,1992,Victoria,Georgia_Depression,Victoria,7.87
Pterosticus,algidus,1992,Victoria,Georgia_Depression,Victoria,7.83
Pterosticus,algidus,1992,Victoria,Georgia_Depression,Victoria,7.96
Pterosticus,algidus,1992,Victoria,Georgia_Depression,Victoria,7.80
Pterosticus,algidus,1992,Victoria,Georgia_Depression,Victoria,8.12
Pterosticus,algidus,1992,Victoria,Georgia_Depression,Victoria,7.96
Pterosticus,algidus,1992,Victoria,Georgia_Depression,Victoria,7.97
Pterosticus,algidus,1992,Victoria,Georgia_Depression,Victoria,8.37
Pterosticus,algidus,1992,Victoria,Georgia_Depression,Victoria,8.10
Pterosticus,algidus,1992,Victoria,Georgia_Depression,Victoria,7.80
Pterosticus,algidus,1992,Victoria ,Georgia_Depression,Victoria,6.50
Pterosticus,algidus,1992,Victoria ,Georgia_Depression,Victoria,7.09
Pterosticus,algidus,1992,Victoria ,Georgia_Depression,Victoria,7.24
Pterosticus,algidus,1992,Victoria ,Georgia_Depression,Victoria,6.77
Pterosticus,algidus,1992,Victoria ,Georgia_Depression,Victoria,7.22
Pterosticus,algidus,1992,Victoria ,Georgia_Depression,Victoria,7.36
Pterosticus,algidus,1992,Victoria ,Georgia_Depression,Victoria,7.15
Pterosticus,algidus,1992,Victoria ,Georgia_Depression,Victoria,7.78
Pterosticus,algidus,1992,Victoria ,Georgia_Depression,Victoria,6.22
Pterosticus,algidus,1992,Victoria ,Georgia_Depression,Victoria,6.52
Pterosticus,algidus,1992,Victoria ,Georgia_Depression,Victoria,7.14
Pterosticus,algidus,1992,Victoria ,Georgia_Depression,Victoria,7.93
Pterosticus,algidus,1992,Victoria ,Georgia_Depression,Victoria,7.78
Pterosticus,algidus,1992,Victoria ,Georgia_Depression,Victoria,7.84
Pterosticus,algidus,1992,Victoria ,Georgia_Depression,Victoria,8.13
Pterosticus,algidus,1992,Victoria ,Georgia_Depression,Victoria,7.50
Pterosticus,algidus,1992,Victoria ,Georgia_Depression,Victoria,7.74
Pterosticus,algidus,1992,Victoria ,Georgia_Depression,Victoria,7.06
Pterosticus,algidus,1992,Victoria ,Georgia_Depression,Victoria,7.40
Pterosticus,algidus,1992,Victoria ,Georgia_Depression,Victoria,7.27
Pterostichus,algidus,1993,spanish hills,Georgia_Depression,Gulf_Islands,6.33
Pterostichus,algidus,1993,spanish hills,Georgia_Depression,Gulf_Islands,6.40
Pterostichus,algidus,1996,Galiano Island ,Georgia_Depression,Lower_Mainland,6.23
Pterostichus,algidus,1997,Galiano Is.,Georgia_Depression,Lower_Mainland,6.07
Pterostichus,algidus,1997,Galiano Is.,Georgia_Depression,Lower_Mainland,7.16
Pterostichus,algidus,1999,Delta,Georgia_Depression,Lower_Mainland,5.62
Pterosticus,algidus,2003,Victoria ,Georgia_Depression,Victoria,7.73
Pterosticus,algidus,2003,Victoria ,Georgia_Depression,Victoria,7.44
Pterosticus,algidus,2003,Victoria ,Georgia_Depression,Victoria,8.11
Pterosticus,algidus,2003,Victoria ,Georgia_Depression,Victoria,8.12
Pterosticus,algidus,2003,Victoria ,Georgia_Depression,Victoria,7.75
Pterosticus,algidus,2003,Victoria ,Georgia_Depression,Victoria,6.95
Pterosticus,algidus,2003,Victoria ,Georgia_Depression,Victoria,8.03
Pterosticus,algidus,2003,Victoria ,Georgia_Depression,Victoria,6.91
Pterosticus,algidus,2003,Victoria ,Georgia_Depression,Victoria,7.18
Pterosticus,algidus,2003,Victoria ,Georgia_Depression,Victoria,6.44
Pterosticus,algidus,2003,Victoria ,Georgia_Depression,Victoria,7.03
Pterosticus,algidus,2003,Victoria ,Georgia_Depression,Victoria,7.23
Pterosticus,algidus,2003,Victoria ,Georgia_Depression,Victoria,6.97
Pterosticus,algidus,2003,Victoria ,Georgia_Depression,Victoria,6.28
Pterosticus,algidus,2003,Victoria ,Georgia_Depression,Victoria,7.07
Pterosticus,algidus,2003,Victoria ,Georgia_Depression,Victoria,6.34
Pterosticus,algidus,2003,Victoria ,Georgia_Depression,Victoria,6.74
Pterosticus,algidus,2003,Victoria ,Georgia_Depression,Victoria,6.51
Pterosticus,algidus,2003,Victoria ,Georgia_Depression,Victoria,6.50
Pterosticus,algidus,2003,Victoria ,Georgia_Depression,Victoria,6.23
Pterosticus,algidus,2003,Victoria ,Georgia_Depression,Victoria,6.00
Pterosticus,algidus,2003,Victoria ,Georgia_Depression,Victoria,6.48
Pterosticus,algidus,2003,Victoria ,Georgia_Depression,Victoria,6.56
